State,City,Street,Zipcode,Bedroom,Bathroom,Area,PPSq,LotArea,MarketEstimate,RentEstimate,Latitude,Longitude,ListedPrice,Price Difference,Overpriced,Price per Square Ft,Zip,Predicted Listing,Type of Pricing,Zipcode_cleaned
MI,Saginaw,Bauer Dr,48604.0,3.0,1.0,864.0,138.88888888888889,0.1699999999999999,119200.0,884.0,43.4583,-83.955025,120000.0,800.0,False,138.88888888888889,48604.0,127765.30063874138,Fair,48604.0
MI,Troy,Falcon Dr,48098.0,5.0,5.0,3791.0,156.9506726457399,0.6599999999999999,581200.0,4850.0,42.606297,-83.17423,595000.0,13800.0,False,156.9506726457399,48098.0,707785.4209875537,Underpriced,48098.0
MI,Warren,Otis Ave,48091.0,3.0,2.0,2149.0,90.73987901349464,0.19,194100.0,1500.0,42.459324,-83.068275,195000.0,900.0,False,90.73987901349464,48091.0,196469.54520834947,Fair,48091.0
MI,Jackson,N Bowen St,49202.0,3.0,1.0,1876.0,82.62260127931769,0.24,116600.0,1200.0,42.252674,-84.42692,155000.0,38400.0,True,82.62260127931769,49202.0,150641.54996145784,Fair,49202.0
MI,Houghton Lake,E Houghton Lake Dr,48629.0,4.0,2.0,1419.0,162.015503875969,0.7373737373737373,224900.0,1400.0,44.373165,-84.69855,229900.0,5000.0,False,162.015503875969,48629.0,241394.75176614738,Fair,48629.0
MI,Wayne,Hayes St,48184.0,3.0,2.0,1910.0,83.7696335078534,0.1399999999999999,158600.0,1450.0,42.27889,-83.34974,160000.0,1400.0,False,83.7696335078534,48184.0,160751.57654972555,Fair,48184.0
MI,Bloomfield Hills,Private Lake Dr,48301.0,3.0,3.0,3217.0,217.5940317065589,0.53,697200.0,4366.0,42.53278,-83.30452,700000.0,2800.0,False,217.5940317065589,48301.0,743605.9570881509,Underpriced,48301.0
MI,Gaylord,S Center Ave,49735.0,3.0,1.0,1392.0,118.53448275862068,0.3303030303030303,166600.0,1749.0,45.02357,-84.6744,165000.0,-1600.0,False,118.53448275862068,49735.0,153365.83804454902,Fair,49735.0
MI,Thompsonville,S Carmean Rd,49683.0,2.0,1.0,1300.0,250.0,10.0,325700.0,1500.0,44.580173,-85.91724,325000.0,-700.0,False,250.0,49683.0,290552.8792446852,Overpriced,49683.0
MI,Plainwell,Burchette Rd,49080.0,4.0,1.0,1400.0,128.5,15.1,267300.0,1849.0,42.47455,-85.512985,179900.0,-87400.0,False,128.5,49080.0,177386.06826374814,Fair,49080.0
MI,Ishpeming,S Pine St,49849.0,3.0,2.0,1449.0,108.69565217391305,0.21,158700.0,1800.0,46.479694,-87.67092,157500.0,-1200.0,False,108.69565217391305,49849.0,159941.45524886527,Fair,49849.0
MI,Warren,Alger St,48092.0,3.0,2.0,2959.0,84.45420750253464,0.21,246600.0,2100.0,42.51716,-83.06071,249900.0,3300.0,False,84.45420750253464,48092.0,267471.4828047853,Fair,48092.0
MI,Muskegon,Orchard Ave,49442.0,4.0,2.0,2790.0,59.13978494623656,0.18,160600.0,2394.0,43.237278,-86.22705,165000.0,4400.0,False,59.13978494623656,49442.0,215946.9802389928,Underpriced,49442.0
MI,West Bloomfield,S Hammond Lake Rd,48324.0,3.0,3.0,2246.0,155.8325912733749,0.5599999999999999,349900.0,3099.0,42.603657,-83.32843,350000.0,100.0,False,155.8325912733749,48324.0,419966.4841600204,Underpriced,48324.0
MI,Brighton,Scottwood Pl,48114.0,3.0,2.0,1558.0,192.55455712451865,0.39,295000.0,2199.0,42.560066,-83.7983,300000.0,5000.0,False,192.55455712451862,48114.0,299549.69404950103,Fair,48114.0
MI,Watersmeet,E Otter Ln,49969.0,3.0,2.0,1871.0,213.7359700694816,17.06,402900.0,2149.0,46.240948,-89.4041,399900.0,-3000.0,False,213.73597006948157,49969.0,366066.2218018632,Overpriced,49969.0
MI,Roseville,Martin Rd,48066.0,3.0,1.0,1025.0,162.9268292682927,0.13,166600.0,1500.0,42.502796,-82.92335,167000.0,400.0,False,162.9268292682927,48066.0,188871.7215599602,Underpriced,48066.0
MI,Sodus,River Rd,49126.0,4.0,2.0,1372.0,171.28279883381924,0.52,236100.0,1999.0,42.0222,-86.38834,235000.0,-1100.0,False,171.28279883381924,49126.0,253291.59189847868,Fair,49126.0
MI,Petoskey,Stanley Ct,49770.0,1.0,1.0,480.0,291.6666666666667,0.5723370064279155,134100.0,1800.0,45.396996,-84.822586,140000.0,5900.0,False,291.6666666666667,49770.0,180802.18668025293,Underpriced,49770.0
MI,Grand Rapids,60th St SE,49508.0,4.0,2.0,2310.0,129.82683982683983,1.37,309500.0,2197.0,42.85443,-85.63628,299900.0,-9600.0,False,129.82683982683983,49508.0,296006.81128882413,Fair,49508.0
MI,Troy,Sylvanwood Dr,48085.0,4.0,3.0,2340.0,191.8803418803419,0.5,448800.0,2697.0,42.598373,-83.13481,449000.0,200.0,False,191.8803418803419,48085.0,431097.5863333394,Fair,48085.0
MI,Traverse City,E Grandview Rd,49684.0,3.0,1.5,1390.0,251.7985611510792,0.9,357500.0,1800.0,44.78937,-85.65062,350000.0,-7500.0,False,251.79856115107913,49684.0,299466.7347383565,Overpriced,49684.0
MI,Sparta,Cherry St,49345.0,3.0,1.0,1145.0,165.85152838427948,0.2799999999999999,217600.0,1800.0,43.16354,-85.70182,189900.0,-27700.0,False,165.85152838427948,49345.0,200986.7755290437,Fair,49345.0
MI,Hamilton,47th St,49419.0,4.0,1.0,1200.0,166.66666666666666,1.0,208100.0,1724.0,42.725906,-86.009735,200000.0,-8100.0,False,166.66666666666666,49419.0,206022.04656142028,Fair,49419.0
MI,Detroit,Tacoma St,48205.0,3.0,1.0,2198.0,25.477707006369428,0.09,53200.0,1200.0,42.441467,-82.97048,56000.0,2800.0,False,25.477707006369428,48205.0,117619.76168797538,Underpriced,48205.0
MI,Lansing,Victor Ave,48911.0,3.0,2.0,2503.0,79.9041150619257,0.1699999999999999,202200.0,1074.0,42.70497,-84.58298,200000.0,-2200.0,False,79.9041150619257,48911.0,183775.11720679962,Fair,48911.0
MI,Detroit,Canton St,48207.0,4.0,2.0,2088.0,119.683908045977,0.08,247100.0,1849.0,42.35732,-83.0109,249900.0,2800.0,False,119.683908045977,48207.0,231355.5598093375,Fair,48207.0
MI,New Baltimore,Atherton St,48047.0,3.0,2.0,1488.0,191.4650537634409,0.19,279000.0,2500.0,42.69509,-82.76213,284900.0,5900.0,False,191.46505376344086,48047.0,337753.0554710513,Underpriced,48047.0
MI,Washington,Thirty Mile Rd,48095.0,5.0,4.0,2039.0,232.466895537028,1.96,469200.0,3161.0,42.771427,-83.029366,474000.0,4800.0,False,232.46689553702797,48095.0,503279.93800293026,Underpriced,48095.0
MI,Bloomfield Hills,Sunningdale Dr,48302.0,4.0,5.0,4833.0,165.32174632733293,0.52,770400.0,6040.0,42.57156,-83.277084,799000.0,28600.0,True,165.32174632733293,48302.0,956194.8132692708,Underpriced,48302.0
MI,Traverse City,Farm Ln,49696.0,6.0,3.0,3400.0,193.23529411764707,0.43,659100.0,2798.0,44.6991,-85.56938,657000.0,-2100.0,False,193.23529411764707,49696.0,568375.0212956415,Overpriced,49696.0
MI,Detroit,Santa Barbara Dr,48221.0,3.0,2.0,1982.0,121.0393541876892,0.11,232500.0,1500.0,42.428482,-83.148796,239900.0,7400.0,False,121.0393541876892,48221.0,228694.70441626446,Fair,48221.0
MI,Alpena,Long Rapids Rd,49707.0,3.0,2.0,2016.0,156.25,0.7681965105601469,310000.0,2100.0,45.11192,-83.54865,315000.0,5000.0,False,156.25,49707.0,309894.3366307982,Fair,49707.0
MI,Bay City,39th St,48708.0,3.0,2.0,1824.0,54.276315789473685,0.31,97200.0,1400.0,43.56183,-83.89975,99000.0,1800.0,False,54.276315789473685,48708.0,93911.35263367783,Fair,48708.0
MI,Kingsley,Fenton St,49649.0,3.0,1.0,1222.0,146.89034369885434,0.3299999999999999,186100.0,1700.0,44.581207,-85.54294,179500.0,-6600.0,False,146.89034369885434,49649.0,179645.74254025964,Fair,49649.0
MI,Muskegon,Polonaise Dr,49442.0,4.0,5.0,4066.0,93.43334972946384,1.2,365900.0,5492.0,43.25723,-86.15788,379900.0,14000.0,False,93.43334972946384,49442.0,550789.0480274861,Underpriced,49442.0
MI,Ypsilanti,1st Ave,48197.0,3.0,3.0,1512.0,177.9100529100529,0.51,262500.0,1864.0,42.236263,-83.62556,269000.0,6500.0,False,177.9100529100529,48197.0,266036.7242043582,Fair,48197.0
MI,Muskegon,Orchard Ave,49442.0,3.0,1.0,1636.0,93.21515892420538,0.1399999999999999,154900.0,1300.0,43.237278,-86.228645,152500.0,-2400.0,False,93.21515892420538,49442.0,147017.3578341508,Fair,49442.0
MI,Lapeer,Cornell Dr,48446.0,3.0,3.0,2800.0,107.10714285714286,1.3,299100.0,2800.0,43.055763,-83.24442,299900.0,800.0,False,107.10714285714286,48446.0,342572.1572498337,Underpriced,48446.0
MI,Novi,Sunrise Blvd,48375.0,4.0,3.0,2960.0,138.47972972972974,0.22,408100.0,2949.0,42.448483,-83.44455,409900.0,1800.0,False,138.47972972972974,48375.0,436369.39143581537,Underpriced,48375.0
MI,Clio,N Linden Rd,48420.0,3.0,2.0,1400.0,153.57142857142858,1.0,214000.0,1325.0,43.203423,-83.773926,215000.0,1000.0,False,153.57142857142858,48420.0,204964.38101596868,Fair,48420.0
MI,Sterling Heights,Edshire Dr,48312.0,3.0,3.0,1455.0,178.693470790378,0.22,260400.0,1999.0,42.555695,-82.97948,259999.0,-401.0,False,178.693470790378,48312.0,275643.61747942463,Fair,48312.0
MI,Bay City,Nurmi Dr,48708.0,4.0,5.0,2844.0,147.64416315049226,0.29,421600.0,1500.0,43.593464,-83.86038,419900.0,-1700.0,False,147.64416315049226,48708.0,334632.00373472366,Overpriced,48708.0
MI,Charlotte,Brunswick Pl,48813.0,4.0,2.0,2683.0,85.68766306373463,0.43,324400.0,1599.0,42.582825,-84.795616,229900.0,-94500.0,False,85.68766306373463,48813.0,229267.13015645655,Fair,48813.0
MI,Saint Helen,Matt Dr,48656.0,2.0,1.0,720.0,166.66666666666666,0.1759641873278236,119000.0,1250.0,44.368484,-84.40848,120000.0,1000.0,False,166.66666666666666,48656.0,160985.88214777378,Underpriced,48656.0
MI,Pontiac,W Columbia Ave,48340.0,3.0,2.0,1459.0,102.8101439342015,0.2,149100.0,1729.0,42.670475,-83.30945,150000.0,900.0,False,102.8101439342015,48340.0,148703.7508168613,Fair,48340.0
MI,Macomb,Lynnhurst Rd,48042.0,3.0,2.0,1344.0,169.27083333333334,0.36,226100.0,850.0,42.636223,-82.871216,227500.0,1400.0,False,169.27083333333334,48042.0,238605.84249489233,Fair,48042.0
MI,Waterford,Riviera Ter,48328.0,3.0,2.0,905.0,231.93370165745856,0.2299999999999999,209500.0,1678.0,42.63363,-83.36635,209900.0,400.0,False,231.93370165745856,48328.0,222621.9092491034,Fair,48328.0
MI,Detroit,Gallagher St,48212.0,4.0,2.0,1204.0,149.5016611295681,0.0699999999999999,176600.0,1099.0,42.409843,-83.06194,180000.0,3400.0,False,149.5016611295681,48212.0,179645.74254025964,Fair,48212.0
MI,Dryden,Meadow Ln,48428.0,4.0,3.0,3855.0,129.1828793774319,7.06,495400.0,3647.0,42.958263,-83.117134,498000.0,2600.0,False,129.1828793774319,48428.0,574045.780070222,Underpriced,48428.0
MI,Troy,Cambria Dr,48085.0,2.0,1.0,1486.0,154.7779273216689,0.39,229700.0,1949.0,42.62112,-83.122856,230000.0,300.0,False,154.7779273216689,48085.0,235139.17425225073,Fair,48085.0
MI,Westland,S Hubbard St,48186.0,3.0,1.0,1080.0,134.16666666666666,0.26,143300.0,1400.0,42.29847,-83.35937,144900.0,1600.0,False,134.16666666666666,48186.0,150731.9016309285,Fair,48186.0
MN,Marble,Alice Ave,55764.0,2.0,2.0,1354.0,125.48005908419498,0.1399999999999999,169500.0,1195.0,47.320244,-93.30046,169900.0,400.0,False,125.48005908419498,55764.0,179107.2335976864,Fair,55764.0
MN,Apple Valley,Georgia Cir,55124.0,5.0,4.0,4004.0,148.6013986013986,0.37,609300.0,3514.0,44.754417,-93.215675,595000.0,-14300.0,False,148.6013986013986,55124.0,584476.9210148414,Fair,55124.0
MN,Ely,Grant McMahan Blvd,55731.0,2.0,2.0,878.0,398.51936218678816,2.33,352700.0,1800.0,47.922928,-91.87679,349900.0,-2800.0,False,398.51936218678816,55731.0,357662.5137572914,Fair,55731.0
MN,Champlin,Quebec Ave N,55316.0,5.0,2.0,2115.0,177.3049645390071,0.2299999999999999,384600.0,1914.0,45.16235,-93.37679,375000.0,-9600.0,False,177.3049645390071,55316.0,340091.46172060573,Overpriced,55316.0
MN,Maple Grove,Weaver Lake Dr N,55311.0,3.0,2.0,1968.0,195.630081300813,0.3399999999999999,393900.0,2288.0,45.11388,-93.50457,385000.0,-8900.0,False,195.630081300813,55311.0,383779.4069152417,Fair,55311.0
MN,Golden Valley,Florida Ave N,55427.0,2.0,2.0,1969.0,162.46825799898426,0.13,319600.0,2891.0,44.99429,-93.36249,319900.0,300.0,False,162.46825799898426,55427.0,410643.512802759,Underpriced,55427.0
MN,Plymouth,Weston Ln N,55446.0,4.0,3.0,4341.0,170.4676341856715,0.37,750400.0,2664.0,45.034462,-93.48316,740000.0,-10400.0,False,170.4676341856715,55446.0,564500.4330066869,Overpriced,55446.0
MN,Saint Louis Park,Webster Ave S,55416.0,4.0,2.0,1903.0,262.7430373095113,0.3399999999999999,505700.0,2299.0,44.923252,-93.351875,500000.0,-5700.0,False,262.7430373095113,55416.0,467862.27311170707,Overpriced,55416.0
MN,Winona,Old Homer ROAD,55987.0,5.0,3.0,2238.0,122.7882037533512,0.7,283000.0,1450.0,44.02435,-91.580246,274800.0,-8200.0,False,122.78820375335121,55987.0,277384.28352711035,Fair,55987.0
MN,Farmington,Firebird Path,55024.0,4.0,2.0,2780.0,170.86330935251797,0.3399999999999999,485300.0,2258.0,44.693813,-93.194855,475000.0,-10300.0,False,170.86330935251797,55024.0,410863.62814245356,Overpriced,55024.0
MN,Elk River,Tyler Dr NW,55330.0,3.0,2.0,1472.0,173.16576086956522,0.03,258500.0,1184.0,45.295322,-93.54525,254900.0,-3600.0,False,173.16576086956522,55330.0,260340.21664367343,Fair,55330.0
MN,Maple Grove,Magnolia Ln N,55369.0,4.0,2.0,2290.0,187.7729257641921,0.2299999999999999,432400.0,2839.0,45.06836,-93.436295,430000.0,-2400.0,False,187.77292576419214,55369.0,419253.1385011238,Fair,55369.0
MN,Oakdale,Greystone Ave N,55128.0,3.0,2.0,1613.0,139.46807191568507,0.27,236100.0,2251.0,44.96639,-92.96749,224962.0,-11138.0,False,139.46807191568507,55128.0,256872.28095121804,Underpriced,55128.0
MN,White Bear Township,Hugo Rd,55110.0,2.0,2.0,1752.0,128.42465753424656,0.29,234100.0,2076.0,45.102196,-93.00275,225000.0,-9100.0,False,128.42465753424656,55110.0,244597.54373943314,Fair,55110.0
MN,Eden Prairie,Eden Prairie Rd,55346.0,3.0,2.0,1608.0,233.2089552238806,0.43,388200.0,2147.0,44.887062,-93.47486,375000.0,-13200.0,False,233.2089552238806,55346.0,355385.00529269065,Fair,55346.0
MN,Motley,County Line Rd,56466.0,5.0,4.0,4238.0,125.05899008966492,10.0,507500.0,2978.0,46.34519,-94.65058,530000.0,22500.0,True,125.05899008966493,56466.0,502054.4025907864,Overpriced,56466.0
MN,Zimmerman,253rd Ave NW,55398.0,3.0,3.0,2196.0,195.81056466302368,10.02,441300.0,2600.0,45.427883,-93.50464,430000.0,-11300.0,False,195.81056466302368,55398.0,434101.0761347316,Fair,55398.0
MN,Oakdale,Grenadier Ave N,55128.0,4.0,2.0,1374.0,227.07423580786025,0.2299999999999999,322800.0,1550.0,44.951996,-92.97179,312000.0,-10800.0,False,227.07423580786025,55128.0,293482.0029788742,Fair,55128.0
MN,Lakeland,Quinnell Ave N,55043.0,3.0,2.0,1245.0,152.53012048192772,0.24,188700.0,2127.0,44.958843,-92.76657,189900.0,1200.0,False,152.53012048192772,55043.0,217422.02947880275,Underpriced,55043.0
MN,Battle Lake,Blanche Creek Rd,56515.0,4.0,1.0,1689.0,88.21788040260509,2.5,147600.0,1200.0,46.360535,-95.64895,149000.0,1400.0,False,88.21788040260509,56515.0,144384.13211343234,Fair,56515.0
MN,Minneapolis,27th Ave N,55411.0,2.0,1.0,756.0,151.984126984127,0.2,117300.0,1350.0,45.00763,-93.31296,114900.0,-2400.0,False,151.984126984127,55411.0,138422.5944853109,Underpriced,55411.0
MN,Detroit Lakes,W Munson Ln,56501.0,4.0,2.0,3176.0,97.60705289672543,0.4476584022038568,308100.0,2653.0,46.79757,-95.8988,310000.0,1900.0,False,97.60705289672543,56501.0,329112.5126351796,Fair,56501.0
MN,Maple Grove,100th Pl N,55311.0,4.0,5.0,4372.0,194.4167429094236,0.49,859000.0,4547.0,45.136703,-93.52113,849990.0,-9010.0,False,194.41674290942362,55311.0,855794.5515363858,Fair,55311.0
MN,Little Falls,11th St SW,56345.0,3.0,2.0,2080.0,120.1923076923077,0.36,253600.0,1999.0,45.964863,-94.38458,250000.0,-3600.0,False,120.1923076923077,56345.0,244880.675522315,Fair,56345.0
MN,Orr,Indian Point Rd,55771.0,2.0,1.0,788.0,158.62944162436548,0.2,129400.0,1550.0,48.06399,-92.84316,125000.0,-4400.0,False,158.62944162436548,55771.0,147752.37799594225,Underpriced,55771.0
MN,Litchfield,S Swift Ave,55355.0,3.0,2.0,2440.0,61.4344262295082,0.43,152200.0,1694.0,45.11986,-94.53229,149900.0,-2300.0,False,61.4344262295082,55355.0,163222.62782245208,Fair,55355.0
MN,Bagley,Main Ave N,56621.0,1.0,1.0,783.0,127.58620689655172,0.31,99400.0,1290.0,47.52899,-95.397995,99900.0,500.0,False,127.58620689655173,56621.0,110844.28173309035,Fair,56621.0
MN,Edina,France Ave S,55410.0,3.0,2.0,2014.0,223.4359483614697,0.2299999999999999,457400.0,2470.0,44.898457,-93.32862,450000.0,-7400.0,False,223.4359483614697,55410.0,455736.15341709193,Fair,55410.0
MN,Emily,Hideaway Ln,56447.0,3.0,2.0,1248.0,268.4294871794872,33.37,337100.0,1599.0,46.739143,-94.005394,335000.0,-2100.0,False,268.4294871794872,56447.0,301777.6454170706,Overpriced,56447.0
MN,Duluth,Ridgewood Rd,55804.0,4.0,3.0,2888.0,195.63711911357345,0.2668732782369146,581800.0,3373.0,46.82748,-92.063995,565000.0,-16800.0,False,195.63711911357342,55804.0,571913.8203212054,Fair,55804.0
MN,New London,County Road 5 #APT 5,56273.0,1.0,1.0,384.0,155.98958333333334,2.0,133000.0,543.0,45.30667,-95.091675,59900.0,-73100.0,False,155.98958333333334,56273.0,67386.71501312147,Fair,56273.0
MN,Moose Lake,West Rd,55767.0,4.0,2.0,1600.0,84.3125,8.23,123800.0,1700.0,46.454426,-92.78492,134900.0,11100.0,False,84.3125,55767.0,137042.31630060996,Fair,55767.0
MN,Duluth,Woodland Ave,55803.0,4.0,2.0,1434.0,170.8507670850767,0.31,259400.0,2194.0,46.83481,-92.074005,245000.0,-14400.0,False,170.8507670850767,55803.0,281425.04948565474,Underpriced,55803.0
MN,Vadnais Heights,Twin Lake Blvd,55127.0,1.0,1.0,487.0,256.6735112936345,0.5599999999999999,163400.0,1050.0,45.043304,-93.09669,125000.0,-38400.0,False,256.6735112936345,55127.0,186319.73030482206,Underpriced,55127.0
MN,Eden Prairie,Summit Dr,55347.0,6.0,3.0,3663.0,162.43516243516245,0.53,611600.0,2695.0,44.845657,-93.47649,595000.0,-16600.0,False,162.43516243516243,55347.0,486315.04272658785,Overpriced,55347.0
MN,Minnetonka,Williston Rd,55345.0,3.0,2.0,1410.0,319.1489361702128,0.51,460800.0,2292.0,44.904675,-93.46829,450000.0,-10800.0,False,319.1489361702128,55345.0,439828.07887620747,Fair,55345.0
MN,Minneapolis,Girard Ave N,55412.0,5.0,4.0,2782.0,41.33716750539181,0.11,123300.0,2710.0,45.02024,-93.29721,115000.0,-8300.0,False,41.337167505391804,55412.0,197781.54570461606,Underpriced,55412.0
MN,Chaska,Stoughton Ave,55318.0,4.0,2.0,2681.0,104.40134278254382,0.54,313500.0,2162.0,44.792397,-93.593285,279900.0,-33600.0,False,104.40134278254382,55318.0,283146.7829631278,Fair,55318.0
MN,Minneapolis,Upton Ave N,55412.0,3.0,1.0,1105.0,117.55656108597285,0.13,137900.0,1773.0,45.02085,-93.31499,129900.0,-8000.0,False,117.55656108597285,55412.0,126824.94489516113,Fair,55412.0
MN,Ramsey,155th Ave NW,55303.0,4.0,2.0,1868.0,179.33618843683084,1.0,345300.0,1917.0,45.25295,-93.43841,335000.0,-10300.0,False,179.33618843683084,55303.0,320243.8569590306,Fair,55303.0
MN,Maplewood,Bartelmy Ln N,55109.0,5.0,3.0,2403.0,151.89346650020806,0.2299999999999999,368600.0,2795.0,45.03275,-92.997894,365000.0,-3600.0,False,151.89346650020806,55109.0,399604.848871782,Underpriced,55109.0
MN,Wabasso,South St,56293.0,3.0,1.0,1032.0,53.29457364341085,0.19,32100.0,1099.0,44.40066,-95.25253,55000.0,22900.0,True,53.29457364341085,56293.0,31420.54946464105,Overpriced,56293.0
MN,Little Falls,Pheasant Run Rd,56345.0,1.0,1.0,1729.0,63.62058993637941,10.01,112900.0,1650.0,45.976055,-94.31758,110000.0,-2900.0,False,63.62058993637941,56345.0,110057.88836163716,Fair,56345.0
MN,Minneapolis,Dupont Ave N,55412.0,3.0,2.0,1302.0,145.9293394777266,0.12,199000.0,1837.0,45.02339,-93.293465,190000.0,-9000.0,False,145.9293394777266,55412.0,198695.94981957442,Fair,55412.0
MN,Woodbury,Leyland Draw,55125.0,3.0,2.0,1752.0,205.4794520547945,0.2799999999999999,360100.0,2349.0,44.913826,-92.91529,360000.0,-100.0,False,205.4794520547945,55125.0,377599.72549071186,Fair,55125.0
MN,Duluth,N 13th Ave E,55805.0,3.0,1.0,1052.0,90.30418250950572,0.0803489439853076,96500.0,1599.0,46.806114,-92.09343,95000.0,-1500.0,False,90.30418250950571,55805.0,95118.46074276401,Fair,55805.0
MN,Olivia,S 10th St,56277.0,4.0,2.0,1768.0,76.35746606334841,0.27,136500.0,1099.0,44.769512,-94.99128,135000.0,-1500.0,False,76.35746606334841,56277.0,139359.939960044,Fair,56277.0
MN,Plymouth,11th Ave N,55447.0,3.0,4.0,3450.0,166.63768115942028,0.1,587300.0,3827.0,44.99042,-93.51743,574900.0,-12400.0,False,166.63768115942028,55447.0,628264.0967780716,Underpriced,55447.0
MN,Monticello,County Road 39 NE,55362.0,3.0,1.0,1616.0,104.57920792079209,2.4,173900.0,1999.0,45.296474,-93.73059,169000.0,-4900.0,False,104.57920792079207,55362.0,173426.37427983363,Fair,55362.0
MN,Minneapolis,S 7th St APT 1801,55415.0,2.0,2.0,1115.0,188.2511210762332,1.17,205300.0,1803.0,44.974434,-93.261185,209900.0,4600.0,False,188.25112107623318,55415.0,222487.79834706383,Fair,55415.0
MN,Wyoming,Flintwood Cir,55092.0,4.0,3.0,2501.0,149.90003998400638,0.7,368200.0,2250.0,45.34178,-92.99315,374900.0,6700.0,False,149.90003998400638,55092.0,349131.9434969976,Overpriced,55092.0
MN,Maplewood,Kenwood Dr E,55117.0,4.0,2.0,2517.0,212.55462852602304,0.47,539000.0,2658.0,45.003277,-93.067764,535000.0,-4000.0,False,212.55462852602304,55117.0,476512.76348574896,Overpriced,55117.0
MN,Zimmerman,285th Ave NW,55398.0,3.0,2.0,1356.0,191.66666666666663,2.65,262100.0,2252.0,45.486473,-93.54625,259900.0,-2200.0,False,191.66666666666666,55398.0,278193.9257393874,Fair,55398.0
MN,Bemidji,Waterfront Dr,56601.0,3.0,1.0,600.0,291.6666666666667,6.18,184600.0,1194.0,47.405796,-94.73074,175000.0,-9600.0,False,291.6666666666667,56601.0,213959.80849839802,Underpriced,56601.0
MN,Northfield,4th St E,55057.0,3.0,2.0,2181.0,222.3750573131591,0.32,487400.0,2723.0,44.45596,-93.15354,485000.0,-2400.0,False,222.3750573131591,55057.0,455481.04059648036,Overpriced,55057.0
MN,Mora,260th Ave,55051.0,2.0,2.0,2178.0,218.04407713498625,1.3,471200.0,2881.0,45.96182,-93.310616,474900.0,3700.0,False,218.04407713498622,55051.0,493467.04245544516,Fair,55051.0
MN,Embarrass,Salo Rd,55732.0,4.0,1.0,1800.0,127.22222222222224,80.0,208900.0,1999.0,47.67732,-92.03642,229000.0,20100.0,True,127.22222222222223,55732.0,235851.5111260447,Fair,55732.0
MN,Remer,County Road 4 NE,56672.0,3.0,3.0,2104.0,204.1349809885932,1.37,431600.0,1500.0,47.079494,-93.97532,429500.0,-2100.0,False,204.13498098859316,56672.0,369235.0247884711,Overpriced,56672.0
MN,Roseville,McCarrons Blvd N,55113.0,3.0,3.0,1848.0,297.6190476190476,0.79,568900.0,2783.0,45.00135,-93.11482,550000.0,-18900.0,False,297.6190476190476,55113.0,525641.0210754672,Overpriced,55113.0
MN,Maple Grove,Bluebird Dr N,55369.0,4.0,2.0,2150.0,180.46511627906972,0.26,400700.0,2023.0,45.07389,-93.43639,388000.0,-12700.0,False,180.46511627906978,55369.0,364860.63376288745,Overpriced,55369.0
MN,Willmar,4th St SE,56201.0,2.0,1.0,920.0,119.56521739130434,0.1699999999999999,111700.0,1394.0,45.118668,-95.03909,110000.0,-1700.0,False,119.56521739130434,56201.0,111058.39397720285,Fair,56201.0
MN,Little Canada,Carla Ln,55109.0,3.0,2.0,1710.0,225.14619883040936,0.2799999999999999,399000.0,2199.0,45.01916,-93.06658,385000.0,-14000.0,False,225.14619883040936,55109.0,386783.4114451831,Fair,55109.0
MN,White Bear Township,Otter View Cir,55110.0,3.0,3.0,3277.0,132.7433628318584,1.07,442300.0,3038.0,45.12221,-93.04852,435000.0,-7300.0,False,132.7433628318584,55110.0,437575.9720968368,Fair,55110.0
MN,Andover,7th Ave NW,55304.0,5.0,3.0,2865.0,137.87085514834206,12.97,382500.0,2685.0,45.246162,-93.37772,395000.0,12500.0,False,137.87085514834206,55304.0,392982.3804538069,Fair,55304.0
MN,Roseville,Wagner St,55113.0,3.0,2.0,2324.0,139.84509466437177,0.27,325800.0,2468.0,44.995655,-93.11933,325000.0,-800.0,False,139.84509466437177,55113.0,365507.50272999203,Underpriced,55113.0
MN,Winthrop,N Main St,55396.0,3.0,2.0,1349.0,122.3128243143069,0.19,164400.0,776.0,44.54477,-94.363976,165000.0,600.0,False,122.3128243143069,55396.0,168265.73809716082,Fair,55396.0
MN,Minnetonka,Clear View Dr,55345.0,3.0,2.0,1708.0,207.8454332552693,0.1399999999999999,351500.0,2463.0,44.892757,-93.51757,355000.0,3500.0,False,207.8454332552693,55345.0,402659.5399103912,Underpriced,55345.0
MN,Elk River,197th Ave NW,55330.0,3.0,2.0,1692.0,197.93144208037825,2.59,342200.0,2299.0,45.32913,-93.55632,334900.0,-7300.0,False,197.93144208037825,55330.0,353371.9627033414,Fair,55330.0
MN,Monticello,E Oak Dr,55362.0,4.0,4.0,2916.0,150.89163237311385,0.2799999999999999,445800.0,2594.0,45.28162,-93.75201,440000.0,-5800.0,False,150.89163237311385,55362.0,423370.5283468379,Fair,55362.0
MN,Austin,21st St NE,55912.0,4.0,3.0,2215.0,225.6884875846501,1.9,476200.0,3002.0,43.677933,-92.93916,499900.0,23700.0,True,225.68848758465012,55912.0,537513.5740563046,Underpriced,55912.0
MN,Fairmont,N Park St,56031.0,3.0,1.0,1890.0,36.98412698412698,0.19,71000.0,353.0,43.65621,-94.46135,69900.0,-1100.0,False,36.98412698412698,56031.0,81833.82853991595,Fair,56031.0
